id,date,value
07,2021-02-26,257
08,2021-02-26,164
09,2021-02-26,1250
10,2021-02-26,289
11,2021-02-26,33
12,2021-02-26,200
13,2021-02-26,1227
14,2021-02-26,90
15,2021-02-26,46
16,2021-02-26,361
17,2021-02-26,16
18,2021-02-26,30
19,2021-02-26,37
01,2021-02-25,809
02,2021-02-25,170
03,2021-02-25,103
04,2021-02-25,48
05,2021-02-25,176
06,2021-02-25,43
07,2021-02-25,226
08,2021-02-25,191
09,2021-02-25,1240
10,2021-02-25,286
11,2021-02-25,36
12,2021-02-25,232
13,2021-02-25,1082
14,2021-02-25,87
15,2021-02-25,47
16,2021-02-25,273
17,2021-02-25,13
18,2021-02-25,13
19,2021-02-25,16
01,2021-02-24,924
02,2021-02-24,157
03,2021-02-24,112
04,2021-02-24,40
05,2021-02-24,180
06,2021-02-24,57
07,2021-02-24,230
08,2021-02-24,139
09,2021-02-24,1397
10,2021-02-24,283
11,2021-02-24,42
12,2021-02-24,234
13,2021-02-24,1219
14,2021-02-24,83
15,2021-02-24,80
16,2021-02-24,302
17,2021-02-24,15
18,2021-02-24,12
19,2021-02-24,18
01,2021-02-23,1047
02,2021-02-23,185
03,2021-02-23,165
04,2021-02-23,54
05,2021-02-23,185
06,2021-02-23,45
07,2021-02-23,271
08,2021-02-23,156
09,2021-02-23,1574
10,2021-02-23,355
11,2021-02-23,41
12,2021-02-23,240
13,2021-02-23,1390
14,2021-02-23,119
15,2021-02-23,68
16,2021-02-23,318
17,2021-02-23,20
18,2021-02-23,21
19,2021-02-23,27
01,2021-02-22,983
02,2021-02-22,199
03,2021-02-22,142
04,2021-02-22,58
05,2021-02-22,180
06,2021-02-22,55
07,2021-02-22,320
08,2021-02-22,144
09,2021-02-22,1679
10,2021-02-22,325
11,2021-02-22,28
12,2021-02-22,273
13,2021-02-22,1506
14,2021-02-22,101
15,2021-02-22,62
16,2021-02-22,363
17,2021-02-22,18
18,2021-02-22,8
19,2021-02-22,20
01,2021-02-21,562
02,2021-02-21,127
03,2021-02-21,151
04,2021-02-21,42
05,2021-02-21,162
06,2021-02-21,40
07,2021-02-21,196
08,2021-02-21,86
09,2021-02-21,918
10,2021-02-21,224
11,2021-02-21,35
12,2021-02-21,206
13,2021-02-21,1013
14,2021-02-21,65
15,2021-02-21,65
16,2021-02-21,325
17,2021-02-21,11
18,2021-02-21,13
19,2021-02-21,17
01,2021-02-20,861
02,2021-02-20,162
03,2021-02-20,151
04,2021-02-20,51
05,2021-02-20,176
06,2021-02-20,53
07,2021-02-20,250
08,2021-02-20,113
09,2021-02-20,1100
10,2021-02-20,347
11,2021-02-20,42
12,2021-02-20,255
13,2021-02-20,1131
14,2021-02-20,96
15,2021-02-20,55
16,2021-02-20,338
17,2021-02-20,7
18,2021-02-20,6
19,2021-02-20,20
01,2021-02-19,1076
02,2021-02-19,201
03,2021-02-19,122
04,2021-02-19,55
05,2021-02-19,161
06,2021-02-19,52
07,2021-02-19,374
08,2021-02-19,175
09,2021-02-19,1442
10,2021-02-19,423
11,2021-02-19,65
12,2021-02-19,253
13,2021-02-19,1549
14,2021-02-19,127
15,2021-02-19,55
16,2021-02-19,396
17,2021-02-19,20
18,2021-02-19,13
19,2021-02-19,29
01,2021-02-18,1112
02,2021-02-18,185
03,2021-02-18,116
04,2021-02-18,69
05,2021-02-18,154
06,2021-02-18,80
07,2021-02-18,310
08,2021-02-18,181
09,2021-02-18,1608
10,2021-02-18,411
11,2021-02-18,49
12,2021-02-18,311
13,2021-02-18,1348
14,2021-02-18,115
15,2021-02-18,78
16,2021-02-18,370
17,2021-02-18,21
18,2021-02-18,8
19,2021-02-18,16
01,2021-02-17,1261
02,2021-02-17,205
03,2021-02-17,142
04,2021-02-17,84
05,2021-02-17,163
06,2021-02-17,51
07,2021-02-17,370
08,2021-02-17,207
09,2021-02-17,1606
10,2021-02-17,518
11,2021-02-17,34
12,2021-02-17,308
13,2021-02-17,1575
14,2021-02-17,134
15,2021-02-17,58
16,2021-02-17,364
17,2021-02-17,19
18,2021-02-17,18
19,2021-02-17,21
01,2021-02-16,1499
02,2021-02-16,233
03,2021-02-16,162
04,2021-02-16,77
05,2021-02-16,182
06,2021-02-16,58
07,2021-02-16,384
08,2021-02-16,218
09,2021-02-16,1721
10,2021-02-16,610
11,2021-02-16,49
12,2021-02-16,328
13,2021-02-16,1823
14,2021-02-16,156
15,2021-02-16,73
16,2021-02-16,445
17,2021-02-16,16
18,2021-02-16,23
19,2021-02-16,32
01,2021-02-15,1367
02,2021-02-15,259
03,2021-02-15,192
04,2021-02-15,96
05,2021-02-15,124
06,2021-02-15,97
07,2021-02-15,411
08,2021-02-15,248
09,2021-02-15,1751
10,2021-02-15,675
11,2021-02-15,86
12,2021-02-15,370
13,2021-02-15,1966
14,2021-02-15,128
15,2021-02-15,64
16,2021-02-15,450
17,2021-02-15,25
18,2021-02-15,23
19,2021-02-15,21
01,2021-02-14,1016
02,2021-02-14,158
03,2021-02-14,191
04,2021-02-14,107
05,2021-02-14,142
06,2021-02-14,62
07,2021-02-14,254
08,2021-02-14,132
09,2021-02-14,1043
10,2021-02-14,394
11,2021-02-14,34
12,2021-02-14,355
13,2021-02-14,1101
14,2021-02-14,85
15,2021-02-14,53
16,2021-02-14,467
17,2021-02-14,25
18,2021-02-14,11
19,2021-02-14,18
01,2021-02-13,1310
02,2021-02-13,196
03,2021-02-13,163
04,2021-02-13,73
05,2021-02-13,152
06,2021-02-13,44
07,2021-02-13,383
08,2021-02-13,182
09,2021-02-13,1174
10,2021-02-13,635
11,2021-02-13,96
12,2021-02-13,365
13,2021-02-13,1418
14,2021-02-13,133
15,2021-02-13,55
16,2021-02-13,410
17,2021-02-13,27
18,2021-02-13,22
19,2021-02-13,12
01,2021-02-12,1964
02,2021-02-12,281
03,2021-02-12,133
04,2021-02-12,108
05,2021-02-12,177
06,2021-02-12,81
07,2021-02-12,506
08,2021-02-12,300
09,2021-02-12,1727
10,2021-02-12,886
11,2021-02-12,66
12,2021-02-12,402
13,2021-02-12,2173
14,2021-02-12,216
15,2021-02-12,59
16,2021-02-12,438
17,2021-02-12,31
18,2021-02-12,17
19,2021-02-12,45
01,2021-02-11,2001
02,2021-02-11,250
03,2021-02-11,145
04,2021-02-11,98
05,2021-02-11,194
06,2021-02-11,78
07,2021-02-11,498
08,2021-02-11,296
09,2021-02-11,1621
10,2021-02-11,975
11,2021-02-11,123
12,2021-02-11,479
13,2021-02-11,1648
14,2021-02-11,159
15,2021-02-11,80
16,2021-02-11,491
17,2021-02-11,43
18,2021-02-11,19
19,2021-02-11,33
01,2021-02-10,2300
02,2021-02-10,327
03,2021-02-10,200
04,2021-02-10,126
05,2021-02-10,191
06,2021-02-10,75
07,2021-02-10,607
08,2021-02-10,365
09,2021-02-10,1699
10,2021-02-10,1038
11,2021-02-10,117
12,2021-02-10,560
13,2021-02-10,2103
14,2021-02-10,190
15,2021-02-10,88
16,2021-02-10,472
17,2021-02-10,35
18,2021-02-10,26
19,2021-02-10,27
01,2021-02-09,2447
02,2021-02-09,349
03,2021-02-09,214
04,2021-02-09,145
05,2021-02-09,193
06,2021-02-09,82
07,2021-02-09,645
08,2021-02-09,397
09,2021-02-09,1846
10,2021-02-09,1246
11,2021-02-09,88
12,2021-02-09,519
13,2021-02-09,2610
14,2021-02-09,245
15,2021-02-09,83
16,2021-02-09,615
17,2021-02-09,40
18,2021-02-09,32
19,2021-02-09,28
01,2021-02-08,2318
02,2021-02-08,370
03,2021-02-08,253
04,2021-02-08,149
05,2021-02-08,189
06,2021-02-08,113
07,2021-02-08,733
08,2021-02-08,487
09,2021-02-08,2126
10,2021-02-08,1296
11,2021-02-08,164
12,2021-02-08,606
13,2021-02-08,2631
14,2021-02-08,228
15,2021-02-08,108
16,2021-02-08,596
17,2021-02-08,40
18,2021-02-08,22
19,2021-02-08,33
01,2021-02-07,1646
02,2021-02-07,262
03,2021-02-07,279
04,2021-02-07,87
05,2021-02-07,211
06,2021-02-07,59
07,2021-02-07,522
08,2021-02-07,278
09,2021-02-07,1121
10,2021-02-07,771
11,2021-02-07,83
12,2021-02-07,443
13,2021-02-07,1461
14,2021-02-07,154
15,2021-02-07,92
16,2021-02-07,628
17,2021-02-07,47
18,2021-02-07,23
19,2021-02-07,26
01,2021-02-06,2464
02,2021-02-06,289
03,2021-02-06,270
04,2021-02-06,115
05,2021-02-06,199
06,2021-02-06,82
07,2021-02-06,686
08,2021-02-06,420
09,2021-02-06,1323
10,2021-02-06,1355
11,2021-02-06,140
12,2021-02-06,604
13,2021-02-06,2039
14,2021-02-06,286
15,2021-02-06,110
16,2021-02-06,648
17,2021-02-06,50
18,2021-02-06,31
19,2021-02-06,33
01,2021-02-05,3384
02,2021-02-05,449
03,2021-02-05,230
04,2021-02-05,137
05,2021-02-05,217
06,2021-02-05,82
07,2021-02-05,1001
08,2021-02-05,647
09,2021-02-05,2114
10,2021-02-05,1960
11,2021-02-05,199
12,2021-02-05,688
13,2021-02-05,3467
14,2021-02-05,283
15,2021-02-05,146
16,2021-02-05,682
17,2021-02-05,76
18,2021-02-05,46
19,2021-02-05,55
01,2021-02-04,3533
02,2021-02-04,467
03,2021-02-04,268
04,2021-02-04,165
05,2021-02-04,189
06,2021-02-04,124
07,2021-02-04,1049
08,2021-02-04,666
09,2021-02-04,2218
10,2021-02-04,2133
11,2021-02-04,212
12,2021-02-04,739
13,2021-02-04,2723
14,2021-02-04,334
15,2021-02-04,135
16,2021-02-04,696
17,2021-02-04,100
18,2021-02-04,21
19,2021-02-04,40
01,2021-02-03,4035
02,2021-02-03,457
03,2021-02-03,282
04,2021-02-03,254
05,2021-02-03,186
06,2021-02-03,84
07,2021-02-03,1221
08,2021-02-03,895
09,2021-02-03,2318
10,2021-02-03,2585
11,2021-02-03,244
12,2021-02-03,852
13,2021-02-03,3018
14,2021-02-03,452
15,2021-02-03,183
16,2021-02-03,736
17,2021-02-03,122
18,2021-02-03,29
19,2021-02-03,39
01,2021-02-02,4099
02,2021-02-02,525
03,2021-02-02,416
04,2021-02-02,323
05,2021-02-02,226
06,2021-02-02,123
07,2021-02-02,1224
08,2021-02-02,1009
09,2021-02-02,2670
10,2021-02-02,2847
11,2021-02-02,281
12,2021-02-02,918
13,2021-02-02,4271
14,2021-02-02,477
15,2021-02-02,157
16,2021-02-02,873
17,2021-02-02,165
18,2021-02-02,32
19,2021-02-02,35
01,2021-02-01,4501
02,2021-02-01,579
03,2021-02-01,444
04,2021-02-01,347
05,2021-02-01,225
06,2021-02-01,107
07,2021-02-01,1494
08,2021-02-01,1001
09,2021-02-01,2954
10,2021-02-01,3052
11,2021-02-01,321
12,2021-02-01,1031
13,2021-02-01,3785
14,2021-02-01,488
15,2021-02-01,216
16,2021-02-01,877
17,2021-02-01,118
18,2021-02-01,40
19,2021-02-01,50
01,2021-01-31,2964
02,2021-01-31,374
03,2021-01-31,383
04,2021-01-31,87
05,2021-01-31,223
06,2021-01-31,84
07,2021-01-31,995
08,2021-01-31,639
09,2021-01-31,1419
10,2021-01-31,1994
11,2021-01-31,204
12,2021-01-31,852
13,2021-01-31,2289
14,2021-01-31,307
15,2021-01-31,148
16,2021-01-31,886
17,2021-01-31,73
18,2021-01-31,33
19,2021-01-31,35
01,2021-01-30,4206
02,2021-01-30,507
03,2021-01-30,442
04,2021-01-30,176
05,2021-01-30,223
06,2021-01-30,106
07,2021-01-30,1405
08,2021-01-30,736
09,2021-01-30,1838
10,2021-01-30,3148
11,2021-01-30,285
12,2021-01-30,1096
13,2021-01-30,3057
14,2021-01-30,581
15,2021-01-30,200
16,2021-01-30,883
17,2021-01-30,150
18,2021-01-30,27
19,2021-01-30,59
01,2021-01-29,5384
02,2021-01-29,580
03,2021-01-29,453
04,2021-01-29,210
05,2021-01-29,252
06,2021-01-29,139
07,2021-01-29,1839
08,2021-01-29,1392
09,2021-01-29,2830
10,2021-01-29,3900
11,2021-01-29,510
12,2021-01-29,1283
13,2021-01-29,4950
14,2021-01-29,605
15,2021-01-29,203
16,2021-01-29,781
17,2021-01-29,215
18,2021-01-29,29
19,2021-01-29,38
01,2021-01-28,5970
02,2021-01-28,615
03,2021-01-28,343
04,2021-01-28,271
05,2021-01-28,230
06,2021-01-28,142
07,2021-01-28,1783
08,2021-01-28,1484
09,2021-01-28,3000
10,2021-01-28,4498
11,2021-01-28,521
12,2021-01-28,1329
13,2021-01-28,3829
14,2021-01-28,725
15,2021-01-28,255
16,2021-01-28,956
17,2021-01-28,225
18,2021-01-28,28
19,2021-01-28,59
01,2021-01-27,7447
02,2021-01-27,628
03,2021-01-27,440
04,2021-01-27,312
05,2021-01-27,277
06,2021-01-27,158
07,2021-01-27,2037
08,2021-01-27,1701
09,2021-01-27,3111
10,2021-01-27,5024
11,2021-01-27,585
12,2021-01-27,1416
13,2021-01-27,3995
14,2021-01-27,789
15,2021-01-27,231
16,2021-01-27,943
17,2021-01-27,256
18,2021-01-27,34
19,2021-01-27,50
01,2021-01-26,6638
02,2021-01-26,717
03,2021-01-26,539
04,2021-01-26,330
05,2021-01-26,288
06,2021-01-26,135
07,2021-01-26,2117
08,2021-01-26,1793
09,2021-01-26,3224
10,2021-01-26,5253
11,2021-01-26,725
12,2021-01-26,1432
13,2021-01-26,5796
14,2021-01-26,969
15,2021-01-26,203
16,2021-01-26,965
17,2021-01-26,263
18,2021-01-26,35
19,2021-01-26,62
01,2021-01-25,6297
02,2021-01-25,707
03,2021-01-25,587
04,2021-01-25,345
05,2021-01-25,267
06,2021-01-25,164
07,2021-01-25,2613
08,2021-01-25,1755
09,2021-01-25,3731
10,2021-01-25,5766
11,2021-01-25,754
12,2021-01-25,1611
13,2021-01-25,4902
14,2021-01-25,1067
15,2021-01-25,243
16,2021-01-25,1115
17,2021-01-25,301
18,2021-01-25,28
19,2021-01-25,70
01,2021-01-24,4424
02,2021-01-24,597
03,2021-01-24,555
04,2021-01-24,316
05,2021-01-24,224
06,2021-01-24,111
07,2021-01-24,1691
08,2021-01-24,1216
09,2021-01-24,1995
10,2021-01-24,3934
11,2021-01-24,505
12,2021-01-24,1333
13,2021-01-24,3057
14,2021-01-24,867
15,2021-01-24,220
16,2021-01-24,975
17,2021-01-24,211
18,2021-01-24,37
19,2021-01-24,52
01,2021-01-23,5938
02,2021-01-23,600
03,2021-01-23,600
04,2021-01-23,397
05,2021-01-23,306
06,2021-01-23,174
07,2021-01-23,2196
08,2021-01-23,1485
09,2021-01-23,2376
10,2021-01-23,5063
11,2021-01-23,690
12,2021-01-23,1582
13,2021-01-23,3911
14,2021-01-23,1136
15,2021-01-23,187
16,2021-01-23,840
17,2021-01-23,285
18,2021-01-23,22
19,2021-01-23,74
01,2021-01-22,7800
02,2021-01-22,788
03,2021-01-22,434
04,2021-01-22,442
05,2021-01-22,282
06,2021-01-22,214
07,2021-01-22,2649
08,2021-01-22,2246
09,2021-01-22,3542
10,2021-01-22,6663
11,2021-01-22,922
12,2021-01-22,1824
13,2021-01-22,6297
14,2021-01-22,1214
15,2021-01-22,261
16,2021-01-22,955
17,2021-01-22,277
18,2021-01-22,31
19,2021-01-22,60
01,2021-01-21,7050
02,2021-01-21,713
03,2021-01-21,512
04,2021-01-21,554
05,2021-01-21,272
06,2021-01-21,168
07,2021-01-21,2524
08,2021-01-21,2284
09,2021-01-21,3488
10,2021-01-21,6924
11,2021-01-21,943
12,2021-01-21,1838
13,2021-01-21,4139
14,2021-01-21,1208
15,2021-01-21,249
16,2021-01-21,825
17,2021-01-21,350
18,2021-01-21,38
19,2021-01-21,64
01,2021-01-20,8470
02,2021-01-20,675
03,2021-01-20,399
04,2021-01-20,515
05,2021-01-20,277
06,2021-01-20,181
07,2021-01-20,2852
08,2021-01-20,2526
09,2021-01-20,3910
10,2021-01-20,7358
11,2021-01-20,998
12,2021-01-20,1713
13,2021-01-20,4849
14,2021-01-20,1504
15,2021-01-20,264
16,2021-01-20,960
17,2021-01-20,306
18,2021-01-20,57
19,2021-01-20,89
01,2021-01-19,7615
02,2021-01-19,725
03,2021-01-19,509
04,2021-01-19,604
05,2021-01-19,320
06,2021-01-19,167
07,2021-01-19,2701
08,2021-01-19,2335
09,2021-01-19,4182
10,2021-01-19,7025
11,2021-01-19,1028
12,2021-01-19,1672
13,2021-01-19,7001
14,2021-01-19,1560
15,2021-01-19,251
16,2021-01-19,925
17,2021-01-19,332
18,2021-01-19,43
19,2021-01-19,89
01,2021-01-18,7022
02,2021-01-18,780
03,2021-01-18,507
04,2021-01-18,633
05,2021-01-18,353
06,2021-01-18,178
07,2021-01-18,2958
08,2021-01-18,2269
09,2021-01-18,4394
10,2021-01-18,7715
11,2021-01-18,1154
12,2021-01-18,1854
13,2021-01-18,5790
14,2021-01-18,1637
15,2021-01-18,240
16,2021-01-18,943
17,2021-01-18,336
18,2021-01-18,49
19,2021-01-18,74
01,2021-01-17,4345
02,2021-01-17,548
03,2021-01-17,405
04,2021-01-17,520
05,2021-01-17,254
06,2021-01-17,152
07,2021-01-17,2159
08,2021-01-17,1474
09,2021-01-17,2212
10,2021-01-17,5370
11,2021-01-17,876
12,2021-01-17,1324
13,2021-01-17,3090
14,2021-01-17,1388
15,2021-01-17,216
16,2021-01-17,798
17,2021-01-17,252
18,2021-01-17,26
19,2021-01-17,51
01,2021-01-16,5240
02,2021-01-16,658
03,2021-01-16,347
04,2021-01-16,597
05,2021-01-16,280
06,2021-01-16,159
07,2021-01-16,2264
08,2021-01-16,2119
09,2021-01-16,2728
10,2021-01-16,6798
11,2021-01-16,1016
12,2021-01-16,1513
13,2021-01-16,3832
14,2021-01-16,1707
15,2021-01-16,221
16,2021-01-16,729
17,2021-01-16,323
18,2021-01-16,31
19,2021-01-16,57
01,2021-01-15,7206
02,2021-01-15,765
03,2021-01-15,276
04,2021-01-15,658
05,2021-01-15,288
06,2021-01-15,170
07,2021-01-15,2718
08,2021-01-15,2638
09,2021-01-15,4076
10,2021-01-15,8676
11,2021-01-15,1258
12,2021-01-15,1490
13,2021-01-15,5944
14,2021-01-15,1864
15,2021-01-15,238
16,2021-01-15,714
17,2021-01-15,330
18,2021-01-15,29
19,2021-01-15,47
01,2021-01-14,6459
02,2021-01-14,663
03,2021-01-14,280
04,2021-01-14,683
05,2021-01-14,316
06,2021-01-14,138
07,2021-01-14,2479
08,2021-01-14,2602
09,2021-01-14,3833
10,2021-01-14,7511
11,2021-01-14,1126
12,2021-01-14,1368
13,2021-01-14,4442
14,2021-01-14,1774
15,2021-01-14,247
16,2021-01-14,643
17,2021-01-14,252
18,2021-01-14,23
19,2021-01-14,60
01,2021-01-13,6480
02,2021-01-13,796
03,2021-01-13,265
04,2021-01-13,681
05,2021-01-13,327
06,2021-01-13,158
07,2021-01-13,2492
08,2021-01-13,2566
09,2021-01-13,4163
10,2021-01-13,7587
11,2021-01-13,1263
12,2021-01-13,1336
13,2021-01-13,4398
14,2021-01-13,1847
15,2021-01-13,237
16,2021-01-13,671
17,2021-01-13,300
18,2021-01-13,33
19,2021-01-13,62
01,2021-01-12,6089
02,2021-01-12,743
03,2021-01-12,343
04,2021-01-12,703
05,2021-01-12,355
06,2021-01-12,153
07,2021-01-12,2288
08,2021-01-12,2477
09,2021-01-12,4380
10,2021-01-12,7940
11,2021-01-12,1301
12,2021-01-12,1237
13,2021-01-12,5046
14,2021-01-12,2120
15,2021-01-12,211
16,2021-01-12,756
17,2021-01-12,298
18,2021-01-12,28
19,2021-01-12,71
01,2021-01-11,5480
02,2021-01-11,710
03,2021-01-11,323
04,2021-01-11,664
05,2021-01-11,330
06,2021-01-11,201
07,2021-01-11,2303
08,2021-01-11,2208
09,2021-01-11,4869
10,2021-01-11,7863
11,2021-01-11,1276
12,2021-01-11,1291
13,2021-01-11,4872
14,2021-01-11,1996
15,2021-01-11,188
16,2021-01-11,711
17,2021-01-11,273
18,2021-01-11,25
19,2021-01-11,58
01,2021-01-10,3844
02,2021-01-10,557
03,2021-01-10,289
04,2021-01-10,600
05,2021-01-10,301
06,2021-01-10,137
07,2021-01-10,1544
08,2021-01-10,1630
09,2021-01-10,2556
10,2021-01-10,5684
11,2021-01-10,974
12,2021-01-10,993
13,2021-01-10,2377
14,2021-01-10,1618
15,2021-01-10,182
16,2021-01-10,667
17,2021-01-10,221
18,2021-01-10,22
19,2021-01-10,40
01,2021-01-09,4403
02,2021-01-09,563
03,2021-01-09,317
04,2021-01-09,688
05,2021-01-09,315
06,2021-01-09,145
07,2021-01-09,1611
08,2021-01-09,1810
09,2021-01-09,3071
10,2021-01-09,6699
11,2021-01-09,1168
12,2021-01-09,943
13,2021-01-09,2285
14,2021-01-09,1838
15,2021-01-09,199
16,2021-01-09,608
17,2021-01-09,255
18,2021-01-09,26
19,2021-01-09,40
01,2021-01-08,4894
02,2021-01-08,616
03,2021-01-08,236
04,2021-01-08,712
05,2021-01-08,269
06,2021-01-08,147
07,2021-01-08,1676
08,2021-01-08,1880
09,2021-01-08,4421
10,2021-01-08,7334
11,2021-01-08,1187
12,2021-01-08,936
13,2021-01-08,6245
14,2021-01-08,1724
15,2021-01-08,170
16,2021-01-08,678
17,2021-01-08,262
18,2021-01-08,38
19,2021-01-08,55
01,2021-01-07,3781
02,2021-01-07,555
03,2021-01-07,191
04,2021-01-07,711
05,2021-01-07,238
06,2021-01-07,155
07,2021-01-07,1326
08,2021-01-07,1920
09,2021-01-07,3907
10,2021-01-07,6153
11,2021-01-07,1116
12,2021-01-07,864
13,2021-01-07,4122
14,2021-01-07,1497
15,2021-01-07,147
16,2021-01-07,608
17,2021-01-07,230
18,2021-01-07,24
19,2021-01-07,37
01,2021-01-06,2965
02,2021-01-06,429
03,2021-01-06,158
04,2021-01-06,491
05,2021-01-06,269
06,2021-01-06,146
07,2021-01-06,1059
08,2021-01-06,1468
09,2021-01-06,2297
10,2021-01-06,5013
11,2021-01-06,900
12,2021-01-06,758
13,2021-01-06,1784
14,2021-01-06,1313
15,2021-01-06,172
16,2021-01-06,490
17,2021-01-06,166
18,2021-01-06,18
19,2021-01-06,23
01,2021-01-05,3494
02,2021-01-05,513
03,2021-01-05,190
04,2021-01-05,641
05,2021-01-05,231
06,2021-01-05,147
07,2021-01-05,1255
08,2021-01-05,1967
09,2021-01-05,4050
10,2021-01-05,5961
11,2021-01-05,1066
12,2021-01-05,785
13,2021-01-05,6683
14,2021-01-05,1264
15,2021-01-05,149
16,2021-01-05,635
17,2021-01-05,162
18,2021-01-05,25
19,2021-01-05,51
01,2021-01-04,3011
02,2021-01-04,524
03,2021-01-04,151
04,2021-01-04,798
05,2021-01-04,262
06,2021-01-04,128
07,2021-01-04,1148
08,2021-01-04,1553
09,2021-01-04,3968
10,2021-01-04,5515
11,2021-01-04,997
12,2021-01-04,728
13,2021-01-04,4204
14,2021-01-04,1207
15,2021-01-04,165
16,2021-01-04,472
17,2021-01-04,130
18,2021-01-04,27
19,2021-01-04,42
01,2021-01-03,2035
02,2021-01-03,394
03,2021-01-03,187
04,2021-01-03,687
05,2021-01-03,209
06,2021-01-03,124
07,2021-01-03,762
08,2021-01-03,1107
09,2021-01-03,2096
10,2021-01-03,3850
11,2021-01-03,728
12,2021-01-03,602
13,2021-01-03,1514
14,2021-01-03,869
15,2021-01-03,136
16,2021-01-03,399
17,2021-01-03,130
18,2021-01-03,19
19,2021-01-03,19
01,2021-01-02,1785
02,2021-01-02,324
03,2021-01-02,152
04,2021-01-02,737
05,2021-01-02,208
06,2021-01-02,99
07,2021-01-02,675
08,2021-01-02,951
09,2021-01-02,2194
10,2021-01-02,3898
11,2021-01-02,794
12,2021-01-02,535
13,2021-01-02,2134
14,2021-01-02,678
15,2021-01-02,122
16,2021-01-02,418
17,2021-01-02,101
18,2021-01-02,24
19,2021-01-02,23
01,2021-01-01,1577
02,2021-01-01,284
03,2021-01-01,142
04,2021-01-01,680
05,2021-01-01,210
06,2021-01-01,171
07,2021-01-01,591
08,2021-01-01,897
09,2021-01-01,1898
10,2021-01-01,3460
11,2021-01-01,547
12,2021-01-01,465
13,2021-01-01,1531
14,2021-01-01,489
15,2021-01-01,120
16,2021-01-01,354
17,2021-01-01,86
18,2021-01-01,24
19,2021-01-01,20
01,2020-12-31,1770
02,2020-12-31,360
03,2020-12-31,130
04,2020-12-31,189
05,2020-12-31,244
06,2020-12-31,82
07,2020-12-31,488
08,2020-12-31,1056
09,2020-12-31,3128
10,2020-12-31,3488
11,2020-12-31,657
12,2020-12-31,488
13,2020-12-31,1602
14,2020-12-31,560
15,2020-12-31,95
16,2020-12-31,403
17,2020-12-31,144
18,2020-12-31,15
19,2020-12-31,38
01,2020-12-30,1717
02,2020-12-30,338
03,2020-12-30,63
04,2020-12-30,263
05,2020-12-30,214
06,2020-12-30,102
07,2020-12-30,485
08,2020-12-30,1068
09,2020-12-30,3158
10,2020-12-30,3509
11,2020-12-30,717
12,2020-12-30,519
13,2020-12-30,3473
14,2020-12-30,486
15,2020-12-30,119
16,2020-12-30,346
17,2020-12-30,123
18,2020-12-30,14
19,2020-12-30,28
01,2020-12-29,1592
02,2020-12-29,324
03,2020-12-29,90
04,2020-12-29,363
05,2020-12-29,227
06,2020-12-29,100
07,2020-12-29,489
08,2020-12-29,1051
09,2020-12-29,3169
10,2020-12-29,3277
11,2020-12-29,777
12,2020-12-29,470
13,2020-12-29,3101
14,2020-12-29,484
15,2020-12-29,134
16,2020-12-29,369
17,2020-12-29,108
18,2020-12-29,22
19,2020-12-29,22
01,2020-12-28,1592
02,2020-12-28,358
03,2020-12-28,113
04,2020-12-28,472
05,2020-12-28,269
06,2020-12-28,118
07,2020-12-28,462
08,2020-12-28,953
09,2020-12-28,3487
10,2020-12-28,3791
11,2020-12-28,670
12,2020-12-28,507
13,2020-12-28,2601
14,2020-12-28,451
15,2020-12-28,144
16,2020-12-28,432
17,2020-12-28,117
18,2020-12-28,22
19,2020-12-28,33
01,2020-12-27,1000
02,2020-12-27,238
03,2020-12-27,125
04,2020-12-27,391
05,2020-12-27,196
06,2020-12-27,92
07,2020-12-27,312
08,2020-12-27,669
09,2020-12-27,1856
10,2020-12-27,2217
11,2020-12-27,463
12,2020-12-27,353
13,2020-12-27,1687
14,2020-12-27,312
15,2020-12-27,106
16,2020-12-27,388
17,2020-12-27,90
18,2020-12-27,12
19,2020-12-27,10
01,2020-12-26,917
02,2020-12-26,241
03,2020-12-26,131
04,2020-12-26,355
05,2020-12-26,168
06,2020-12-26,74
07,2020-12-26,252
08,2020-12-26,484
09,2020-12-26,1801
10,2020-12-26,2241
11,2020-12-26,439
12,2020-12-26,406
13,2020-12-26,1791
14,2020-12-26,315
15,2020-12-26,109
16,2020-12-26,392
17,2020-12-26,68
18,2020-12-26,18
19,2020-12-26,16
01,2020-12-25,827
02,2020-12-25,263
03,2020-12-25,66
04,2020-12-25,361
05,2020-12-25,207
06,2020-12-25,67
07,2020-12-25,185
08,2020-12-25,438
09,2020-12-25,1426
10,2020-12-25,1847
11,2020-12-25,254
12,2020-12-25,349
13,2020-12-25,1262
14,2020-12-25,230
15,2020-12-25,82
16,2020-12-25,272
17,2020-12-25,62
18,2020-12-25,12
19,2020-12-25,9
01,2020-12-24,1019
02,2020-12-24,261
03,2020-12-24,80
04,2020-12-24,415
05,2020-12-24,196
06,2020-12-24,61
07,2020-12-24,229
08,2020-12-24,575
09,2020-12-24,2420
10,2020-12-24,2460
11,2020-12-24,360
12,2020-12-24,379
13,2020-12-24,1352
14,2020-12-24,266
15,2020-12-24,94
16,2020-12-24,334
17,2020-12-24,56
18,2020-12-24,8
19,2020-12-24,5
01,2020-12-23,1166
02,2020-12-23,216
03,2020-12-23,57
04,2020-12-23,416
05,2020-12-23,159
06,2020-12-23,85
07,2020-12-23,271
08,2020-12-23,711
09,2020-12-23,2271
10,2020-12-23,2701
